,num_LEFS,TAD_size
0,4,200
1,3,400
2,3,200
3,17,800
4,1,200
5,7,400
6,6,200
7,15,1200
8,8,200
9,4,400
10,6,200
11,10,800
12,2,200
13,10,400
14,6,200
15,20,1200
16,6,200
17,7,400
18,1,200
19,19,800
20,3,200
21,5,400
22,2,200
23,20,1200
24,6,200
25,4,400
26,2,200
27,11,800
28,6,200
29,6,400
30,5,200
31,16,1200
32,4,200
33,9,400
34,7,200
35,7,800
36,1,200
37,8,400
38,4,200
39,14,1200
40,4,200
41,0,400
42,6,200
43,15,800
44,1,200
45,5,400
46,0,200
47,19,1200
48,3,200
49,6,400
50,2,200
51,14,800
52,4,200
53,9,400
54,2,200
55,23,1200
56,3,200
57,9,400
58,5,200
59,13,800
60,3,200
61,7,400
62,5,200
63,16,1200
64,3,200
65,10,400
66,4,200
67,11,800
68,3,200
69,9,400
70,2,200
71,23,1200
72,6,200
73,5,400
74,2,200
75,14,800
76,5,200
77,7,400
78,2,200
79,22,1200
80,4,200
81,9,400
82,1,200
83,16,800
84,2,200
85,3,400
86,2,200
87,18,1200
88,2,200
89,7,400
90,2,200
91,13,800
92,5,200
93,8,400
94,4,200
95,11,1200
96,2,200
97,7,400
98,4,200
99,16,800
100,1,200
101,3,400
102,4,200
103,17,1200
104,2,200
105,6,400
106,3,200
107,18,800
108,2,200
109,5,400
110,3,200
111,21,1200
112,5,200
113,4,400
114,2,200
115,9,800
116,1,200
117,9,400
118,2,200
119,22,1200
120,0,200
121,6,400
122,3,200
123,15,800
124,2,200
125,9,400
126,6,200
127,18,1200
128,4,200
129,2,400
130,1,200
131,15,800
132,4,200
133,5,400
134,4,200
135,21,1200
136,1,200
137,7,400
138,3,200
139,17,800
140,3,200
141,7,400
142,6,200
143,11,1200
144,2,200
145,9,400
146,0,200
147,14,800
148,0,200
149,7,400
150,7,200
151,26,1200
152,6,200
153,14,400
154,3,200
155,9,800
156,3,200
157,6,400
158,6,200
159,19,1200
160,2,200
161,6,400
162,2,200
163,18,800
164,4,200
165,4,400
166,3,200
167,15,1200
168,1,200
169,3,400
170,3,200
171,15,800
172,4,200
173,8,400
174,3,200
175,19,1200
176,4,200
177,5,400
178,3,200
179,13,800
180,3,200
181,6,400
182,2,200
183,22,1200
184,3,200
185,7,400
186,6,200
187,13,800
188,4,200
189,6,400
190,4,200
191,24,1200
192,4,200
193,8,400
194,6,200
195,12,800
196,3,200
197,4,400
198,4,200
199,23,1200
200,1,200
201,5,400
202,3,200
203,6,800
204,3,200
205,4,400
206,4,200
207,19,1200
208,2,200
209,9,400
210,5,200
211,18,800
212,6,200
213,5,400
214,4,200
215,14,1200
216,2,200
217,7,400
218,3,200
219,15,800
220,2,200
221,9,400
222,3,200
223,19,1200
224,3,200
225,5,400
226,2,200
227,16,800
228,1,200
229,5,400
230,1,200
231,16,1200
232,3,200
233,10,400
234,5,200
235,8,800
236,4,200
237,8,400
238,8,200
239,13,1200
240,8,200
241,5,400
242,3,200
243,20,800
244,2,200
245,10,400
