,num_LEFS,TAD_size
0,5,200
1,4,400
2,4,200
3,4,800
4,1,200
5,3,400
6,2,200
7,9,1200
8,1,200
9,5,400
10,2,200
11,2,800
12,1,200
13,6,400
14,0,200
15,11,1200
16,3,200
17,1,400
18,1,200
19,4,800
20,0,200
21,6,400
22,0,200
23,7,1200
24,2,200
25,4,400
26,0,200
27,7,800
28,3,200
29,1,400
30,2,200
31,9,1200
32,0,200
33,3,400
34,0,200
35,10,800
36,3,200
37,0,400
38,3,200
39,4,1200
40,3,200
41,6,400
42,4,200
43,4,800
44,2,200
45,10,400
46,1,200
47,11,1200
48,2,200
49,6,400
50,1,200
51,7,800
52,4,200
53,4,400
54,1,200
55,6,1200
56,3,200
57,4,400
58,0,200
59,8,800
60,4,200
61,7,400
62,4,200
63,11,1200
64,1,200
65,2,400
66,1,200
67,5,800
68,3,200
69,2,400
70,2,200
71,9,1200
72,1,200
73,5,400
74,4,200
75,8,800
76,2,200
77,3,400
78,3,200
79,18,1200
80,1,200
81,3,400
82,1,200
83,7,800
84,2,200
85,5,400
86,0,200
87,10,1200
88,3,200
89,1,400
90,1,200
91,4,800
92,2,200
93,1,400
94,2,200
95,12,1200
96,2,200
97,2,400
98,0,200
99,9,800
100,3,200
101,5,400
102,1,200
103,5,1200
104,2,200
105,2,400
106,2,200
107,8,800
108,3,200
109,1,400
110,2,200
111,5,1200
112,2,200
113,2,400
114,0,200
115,5,800
116,4,200
117,4,400
118,1,200
119,7,1200
120,3,200
121,0,400
122,0,200
123,4,800
124,2,200
125,6,400
126,2,200
127,8,1200
128,2,200
129,3,400
130,3,200
131,6,800
132,1,200
133,2,400
134,3,200
135,11,1200
136,1,200
137,3,400
138,3,200
139,8,800
140,1,200
141,4,400
142,1,200
143,9,1200
144,3,200
145,4,400
146,0,200
147,8,800
148,0,200
149,8,400
150,3,200
151,10,1200
152,0,200
153,3,400
154,1,200
155,3,800
156,0,200
157,3,400
158,1,200
159,10,1200
160,4,200
161,2,400
162,0,200
163,4,800
164,0,200
165,4,400
166,1,200
167,9,1200
168,2,200
169,4,400
170,2,200
171,7,800
172,4,200
173,4,400
174,1,200
175,16,1200
176,1,200
177,2,400
178,1,200
179,3,800
180,2,200
181,2,400
182,2,200
183,14,1200
184,2,200
185,3,400
186,0,200
187,4,800
188,1,200
189,2,400
190,1,200
191,4,1200
192,3,200
193,5,400
194,3,200
195,7,800
196,2,200
197,5,400
198,3,200
199,10,1200
200,3,200
201,5,400
202,1,200
203,6,800
204,4,200
205,3,400
206,4,200
207,8,1200
208,0,200
209,2,400
210,2,200
211,4,800
212,1,200
213,4,400
214,2,200
215,9,1200
216,3,200
217,1,400
218,3,200
219,7,800
220,2,200
221,4,400
222,2,200
223,8,1200
224,4,200
225,7,400
226,4,200
227,5,800
228,0,200
229,6,400
230,4,200
231,9,1200
232,3,200
233,7,400
234,3,200
235,6,800
236,0,200
237,3,400
238,1,200
239,9,1200
240,3,200
241,2,400
242,3,200
243,4,800
244,1,200
245,1,400
246,1,200
247,10,1200
248,2,200
249,1,400
250,5,200
251,9,800
252,1,200
253,6,400
254,3,200
255,11,1200
256,1,200
257,4,400
258,3,200
259,6,800
260,3,200
261,3,400
262,3,200
263,10,1200
264,1,200
265,2,400
266,3,200
267,7,800
268,0,200
269,7,400
270,2,200
271,7,1200
272,2,200
273,4,400
274,1,200
275,4,800
276,1,200
277,5,400
278,1,200
279,7,1200
280,0,200
281,3,400
282,3,200
283,10,800
284,3,200
285,5,400
286,1,200
287,11,1200
288,3,200
289,5,400
290,1,200
291,8,800
292,0,200
293,3,400
294,3,200
295,10,1200
296,0,200
297,4,400
298,2,200
299,4,800
300,2,200
301,0,400
302,2,200
303,10,1200
304,1,200
305,4,400
306,1,200
307,6,800
308,2,200
309,4,400
310,1,200
311,12,1200
312,1,200
313,1,400
314,2,200
315,9,800
316,4,200
317,4,400
318,0,200
319,14,1200
320,1,200
321,4,400
