,num_LEFS,TAD_size
0,1,200
1,4,400
2,1,200
3,4,800
4,1,200
5,0,400
6,2,200
7,5,1200
8,1,200
9,4,400
10,1,200
11,3,800
12,1,200
13,0,400
14,1,200
15,5,1200
16,1,200
17,2,400
18,3,200
19,2,800
20,3,200
21,1,400
22,1,200
23,3,1200
24,2,200
25,5,400
26,3,200
27,2,800
28,1,200
29,2,400
30,1,200
31,7,1200
32,2,200
33,2,400
34,0,200
35,2,800
36,2,200
37,3,400
38,1,200
39,6,1200
40,0,200
41,2,400
42,3,200
43,1,800
44,1,200
45,2,400
46,2,200
47,5,1200
48,0,200
49,0,400
50,1,200
51,3,800
52,0,200
53,4,400
54,0,200
55,2,1200
56,2,200
57,2,400
58,2,200
59,4,800
60,2,200
61,3,400
62,2,200
63,4,1200
64,3,200
65,0,400
66,1,200
67,2,800
68,0,200
69,1,400
70,2,200
71,7,1200
72,0,200
73,1,400
74,2,200
75,1,800
76,0,200
77,1,400
78,1,200
79,1,1200
80,1,200
81,1,400
82,0,200
83,2,800
84,1,200
85,3,400
86,1,200
87,6,1200
88,0,200
89,0,400
90,1,200
91,4,800
92,0,200
93,2,400
94,1,200
95,9,1200
96,0,200
97,0,400
98,1,200
99,4,800
100,1,200
101,2,400
102,0,200
103,6,1200
104,2,200
105,1,400
106,0,200
107,5,800
108,2,200
109,2,400
110,1,200
111,8,1200
112,1,200
113,1,400
114,1,200
115,5,800
116,1,200
117,2,400
118,0,200
119,5,1200
120,2,200
121,2,400
122,0,200
123,3,800
124,2,200
125,2,400
126,2,200
127,8,1200
128,2,200
129,4,400
130,0,200
131,2,800
132,2,200
133,4,400
134,1,200
135,3,1200
136,2,200
137,2,400
138,2,200
139,4,800
140,0,200
141,1,400
142,1,200
143,4,1200
144,0,200
145,0,400
146,0,200
147,4,800
148,1,200
149,1,400
150,0,200
151,6,1200
152,0,200
153,1,400
154,3,200
155,3,800
156,1,200
157,1,400
158,0,200
159,6,1200
160,2,200
161,1,400
162,1,200
163,3,800
164,1,200
165,2,400
166,1,200
167,2,1200
168,1,200
169,5,400
170,1,200
171,4,800
172,0,200
173,3,400
174,2,200
175,4,1200
176,1,200
177,1,400
178,1,200
179,1,800
180,0,200
181,2,400
182,0,200
183,7,1200
184,1,200
185,0,400
186,0,200
187,1,800
188,0,200
189,1,400
190,1,200
191,5,1200
192,1,200
193,2,400
194,1,200
195,3,800
196,2,200
197,1,400
198,0,200
199,5,1200
200,0,200
201,2,400
202,1,200
203,1,800
204,1,200
205,5,400
206,2,200
207,4,1200
208,0,200
209,0,400
210,2,200
211,4,800
212,0,200
213,0,400
214,1,200
215,3,1200
216,0,200
217,1,400
218,2,200
219,4,800
220,2,200
221,4,400
222,0,200
223,6,1200
224,0,200
225,3,400
226,2,200
227,3,800
228,0,200
229,1,400
230,0,200
231,5,1200
232,0,200
233,0,400
234,3,200
235,6,800
236,1,200
237,1,400
238,2,200
239,6,1200
240,2,200
241,0,400
242,1,200
243,4,800
244,1,200
245,4,400
246,1,200
247,7,1200
248,2,200
249,4,400
250,0,200
251,5,800
252,1,200
253,1,400
254,1,200
255,3,1200
256,0,200
257,1,400
258,2,200
259,2,800
260,3,200
261,5,400
262,2,200
263,6,1200
