,num_LEFS,TAD_size
0,1,200
1,1,400
2,0,200
3,2,800
4,1,200
5,2,400
6,0,200
7,2,1200
8,1,200
9,3,400
10,0,200
11,6,800
12,0,200
13,0,400
14,2,200
15,3,1200
16,1,200
17,0,400
18,0,200
19,2,800
20,1,200
21,3,400
22,0,200
23,1,1200
24,0,200
25,0,400
26,1,200
27,4,800
28,0,200
29,1,400
30,0,200
31,6,1200
32,3,200
33,1,400
34,1,200
35,1,800
36,1,200
37,5,400
38,0,200
39,3,1200
40,2,200
41,0,400
42,1,200
43,2,800
44,1,200
45,3,400
46,4,200
47,8,1200
48,1,200
49,8,400
50,1,200
51,3,800
52,1,200
53,1,400
54,2,200
55,3,1200
56,1,200
57,1,400
58,3,200
59,2,800
60,0,200
61,1,400
62,0,200
63,5,1200
64,0,200
65,4,400
66,1,200
67,4,800
68,2,200
69,3,400
70,0,200
71,3,1200
72,0,200
73,2,400
74,0,200
75,5,800
76,1,200
77,3,400
78,0,200
79,4,1200
80,1,200
81,1,400
82,1,200
83,3,800
84,0,200
85,2,400
86,0,200
87,5,1200
88,1,200
89,2,400
90,2,200
91,3,800
92,1,200
93,3,400
94,0,200
95,16,1200
96,0,200
97,2,400
98,2,200
99,1,800
100,0,200
101,1,400
102,2,200
103,4,1200
104,1,200
105,3,400
106,0,200
107,2,800
108,1,200
109,3,400
110,2,200
111,4,1200
112,0,200
113,2,400
114,3,200
115,1,800
116,1,200
117,4,400
118,0,200
119,5,1200
120,1,200
121,3,400
122,1,200
123,4,800
124,1,200
125,4,400
126,0,200
127,4,1200
128,0,200
129,3,400
130,0,200
131,2,800
132,2,200
133,1,400
134,0,200
135,6,1200
136,2,200
137,5,400
138,0,200
139,3,800
140,0,200
141,1,400
142,0,200
143,6,1200
144,1,200
145,2,400
146,1,200
147,4,800
148,1,200
149,2,400
150,1,200
151,2,1200
152,1,200
153,1,400
154,0,200
155,5,800
156,2,200
157,2,400
158,0,200
159,8,1200
160,2,200
161,1,400
162,1,200
163,3,800
164,2,200
165,1,400
166,0,200
167,6,1200
168,1,200
169,0,400
170,1,200
171,4,800
172,2,200
173,3,400
174,1,200
175,7,1200
176,1,200
177,2,400
178,2,200
179,3,800
180,2,200
181,1,400
182,1,200
183,3,1200
184,1,200
185,3,400
186,1,200
187,3,800
188,1,200
189,5,400
190,2,200
191,7,1200
192,1,200
193,3,400
194,1,200
195,5,800
196,1,200
197,2,400
198,0,200
199,3,1200
200,1,200
201,2,400
202,0,200
203,3,800
204,3,200
205,5,400
206,3,200
207,7,1200
208,0,200
209,2,400
210,1,200
211,2,800
212,1,200
213,1,400
214,1,200
215,4,1200
216,1,200
217,2,400
218,0,200
219,4,800
220,2,200
221,4,400
222,1,200
223,4,1200
224,1,200
225,0,400
226,0,200
227,7,800
228,2,200
229,3,400
230,0,200
231,8,1200
232,1,200
233,1,400
234,2,200
235,0,800
236,0,200
237,1,400
238,1,200
239,6,1200
240,0,200
241,2,400
242,1,200
243,6,800
244,2,200
245,2,400
246,1,200
247,2,1200
248,2,200
249,2,400
250,2,200
251,3,800
252,0,200
253,0,400
254,0,200
255,5,1200
256,0,200
257,4,400
258,0,200
259,6,800
260,0,200
261,5,400
262,0,200
263,6,1200
264,1,200
265,2,400
266,0,200
267,0,800
268,2,200
269,3,400
270,3,200
271,5,1200
272,1,200
273,0,400
274,0,200
275,4,800
276,1,200
277,1,400
278,1,200
279,3,1200
280,1,200
281,2,400
282,0,200
283,6,800
284,1,200
285,4,400
286,2,200
287,5,1200
288,0,200
289,2,400
290,1,200
291,0,800
292,0,200
293,1,400
294,0,200
295,5,1200
296,0,200
297,2,400
298,3,200
299,1,800
300,3,200
301,3,400
302,1,200
303,11,1200
304,0,200
305,5,400
306,0,200
307,2,800
308,0,200
309,1,400
310,0,200
311,1,1200
312,2,200
313,1,400
314,1,200
315,6,800
316,0,200
317,0,400
318,0,200
319,5,1200
320,1,200
321,1,400
322,1,200
323,4,800
324,1,200
325,3,400
326,0,200
327,8,1200
328,0,200
329,0,400
330,1,200
331,2,800
332,1,200
333,2,400
334,1,200
335,4,1200
336,0,200
337,0,400
338,1,200
339,3,800
340,1,200
341,1,400
342,2,200
343,5,1200
344,0,200
345,0,400
346,0,200
347,3,800
348,1,200
349,0,400
350,2,200
351,4,1200
352,2,200
353,4,400
354,0,200
355,3,800
356,2,200
357,3,400
358,1,200
359,5,1200
360,1,200
361,1,400
362,3,200
363,2,800
364,1,200
365,2,400
366,1,200
367,1,1200
368,0,200
369,0,400
370,1,200
371,2,800
372,0,200
373,1,400
374,2,200
375,6,1200
376,0,200
377,2,400
378,0,200
379,5,800
380,2,200
381,0,400
382,1,200
383,4,1200
384,2,200
385,0,400
386,0,200
387,3,800
388,1,200
389,3,400
390,3,200
391,5,1200
392,1,200
393,0,400
394,1,200
395,2,800
396,2,200
397,1,400
398,1,200
399,2,1200
400,0,200
401,1,400
402,0,200
403,2,800
404,1,200
405,1,400
406,3,200
407,8,1200
408,2,200
409,2,400
410,1,200
411,7,800
412,1,200
413,2,400
414,0,200
415,8,1200
416,0,200
417,2,400
418,2,200
419,5,800
420,0,200
421,2,400
422,2,200
423,5,1200
424,0,200
425,1,400
426,0,200
427,4,800
428,1,200
429,1,400
430,0,200
431,5,1200
432,0,200
433,0,400
434,1,200
435,1,800
436,0,200
437,2,400
438,1,200
439,4,1200
440,1,200
441,4,400
442,1,200
443,1,800
444,2,200
445,1,400
446,0,200
447,5,1200
448,1,200
449,2,400
450,0,200
451,4,800
452,1,200
453,0,400
454,1,200
455,4,1200
456,0,200
457,2,400
458,1,200
459,1,800
460,2,200
461,2,400
462,0,200
463,4,1200
464,2,200
465,2,400
466,2,200
467,5,800
468,0,200
469,0,400
470,1,200
471,4,1200
472,2,200
473,0,400
474,0,200
475,4,800
476,0,200
477,1,400
478,1,200
479,5,1200
480,1,200
481,5,400
482,2,200
483,1,800
484,1,200
485,3,400
486,0,200
487,4,1200
488,0,200
489,1,400
490,0,200
491,2,800
492,1,200
493,1,400
494,0,200
495,5,1200
496,0,200
497,2,400
498,2,200
499,4,800
500,2,200
501,2,400
502,1,200
503,6,1200
504,0,200
505,2,400
506,1,200
507,4,800
508,0,200
509,2,400
510,2,200
511,4,1200
512,1,200
513,3,400
514,2,200
515,4,800
516,1,200
517,3,400
518,2,200
519,3,1200
520,2,200
521,2,400
522,0,200
523,2,800
524,1,200
525,4,400
526,2,200
527,4,1200
528,1,200
529,1,400
530,1,200
531,3,800
532,0,200
533,1,400
534,0,200
535,7,1200
536,0,200
537,1,400
538,0,200
539,2,800
540,0,200
541,1,400
542,0,200
543,13,1200
544,2,200
545,0,400
546,1,200
547,5,800
548,1,200
549,1,400
550,0,200
551,7,1200
552,1,200
553,2,400
554,0,200
555,1,800
556,2,200
557,1,400
558,0,200
559,3,1200
560,0,200
561,1,400
562,2,200
563,4,800
564,1,200
565,1,400
566,2,200
567,7,1200
568,0,200
569,2,400
570,2,200
571,4,800
572,2,200
573,4,400
574,0,200
575,5,1200
576,2,200
577,0,400
578,0,200
579,7,800
580,0,200
581,6,400
582,3,200
583,10,1200
584,1,200
585,2,400
586,0,200
587,4,800
588,2,200
589,1,400
590,0,200
591,4,1200
592,0,200
593,2,400
594,1,200
595,3,800
596,1,200
597,2,400
598,0,200
599,6,1200
600,1,200
601,3,400
602,0,200
603,3,800
604,0,200
605,0,400
606,1,200
607,4,1200
608,1,200
609,1,400
610,2,200
611,6,800
612,1,200
613,2,400
614,1,200
615,5,1200
616,2,200
617,2,400
618,0,200
619,1,800
620,2,200
621,1,400
622,1,200
623,7,1200
624,2,200
625,2,400
626,1,200
627,3,800
628,1,200
629,4,400
630,5,200
631,5,1200
632,0,200
633,2,400
634,3,200
635,6,800
636,3,200
637,4,400
638,4,200
639,3,1200
640,2,200
641,1,400
642,1,200
643,3,800
644,0,200
645,1,400
646,0,200
647,5,1200
648,0,200
649,1,400
650,0,200
651,3,800
652,1,200
653,4,400
654,1,200
655,7,1200
656,1,200
657,0,400
658,1,200
659,3,800
660,3,200
661,2,400
662,0,200
663,7,1200
664,0,200
665,1,400
666,1,200
667,4,800
668,1,200
669,0,400
670,1,200
671,2,1200
672,2,200
673,3,400
674,1,200
675,1,800
676,0,200
677,0,400
678,2,200
679,5,1200
680,1,200
681,2,400
682,1,200
683,5,800
684,2,200
685,0,400
686,1,200
687,3,1200
688,0,200
689,1,400
690,0,200
691,5,800
692,2,200
693,2,400
694,0,200
695,1,1200
696,1,200
697,1,400
698,1,200
699,0,800
700,1,200
701,1,400
702,0,200
703,4,1200
704,1,200
705,2,400
706,1,200
707,1,800
708,0,200
709,1,400
710,0,200
711,8,1200
712,2,200
713,4,400
714,1,200
715,2,800
716,0,200
717,0,400
718,0,200
719,4,1200
720,3,200
721,0,400
722,1,200
723,2,800
724,0,200
725,1,400
726,0,200
727,8,1200
728,0,200
729,2,400
730,0,200
731,3,800
732,0,200
733,1,400
734,0,200
735,4,1200
736,1,200
737,2,400
738,1,200
739,7,800
740,1,200
741,1,400
742,1,200
743,3,1200
744,0,200
745,1,400
746,0,200
747,2,800
748,1,200
749,2,400
750,1,200
751,4,1200
752,1,200
753,3,400
754,3,200
755,1,800
756,1,200
757,0,400
758,1,200
759,4,1200
760,1,200
761,3,400
762,1,200
763,7,800
764,0,200
765,3,400
766,2,200
767,4,1200
768,1,200
769,1,400
770,1,200
771,3,800
772,0,200
773,1,400
774,2,200
775,4,1200
776,0,200
777,2,400
778,1,200
779,5,800
780,0,200
781,0,400
782,1,200
783,4,1200
784,1,200
785,3,400
786,0,200
787,3,800
788,0,200
789,2,400
790,1,200
791,4,1200
792,0,200
793,3,400
794,0,200
795,2,800
796,0,200
797,3,400
798,2,200
799,4,1200
800,1,200
801,2,400
802,0,200
803,3,800
804,0,200
805,1,400
806,1,200
807,4,1200
808,0,200
809,3,400
810,1,200
811,3,800
812,1,200
813,1,400
814,1,200
815,2,1200
816,0,200
817,1,400
818,0,200
819,2,800
820,0,200
821,1,400
822,1,200
823,4,1200
824,2,200
825,4,400
826,1,200
827,4,800
828,0,200
829,2,400
830,1,200
831,2,1200
832,0,200
833,1,400
834,0,200
835,4,800
836,0,200
837,1,400
838,0,200
839,5,1200
840,1,200
841,2,400
842,1,200
843,4,800
844,0,200
845,3,400
846,2,200
847,5,1200
848,0,200
849,3,400
850,1,200
851,5,800
852,0,200
853,5,400
854,0,200
855,10,1200
856,2,200
857,4,400
858,0,200
859,2,800
860,3,200
861,1,400
862,0,200
863,7,1200
864,2,200
865,2,400
866,0,200
867,2,800
868,2,200
869,0,400
870,0,200
871,2,1200
872,1,200
873,1,400
874,0,200
875,1,800
876,0,200
877,0,400
878,0,200
879,6,1200
880,2,200
881,2,400
882,0,200
883,4,800
884,0,200
885,1,400
886,1,200
887,4,1200
888,0,200
889,0,400
890,0,200
891,3,800
892,0,200
893,1,400
894,0,200
895,3,1200
896,0,200
897,0,400
898,4,200
899,3,800
900,1,200
901,2,400
902,1,200
903,6,1200
904,0,200
905,0,400
906,1,200
907,2,800
908,2,200
909,0,400
910,3,200
911,2,1200
912,3,200
913,0,400
914,0,200
915,0,800
916,0,200
917,2,400
918,2,200
919,5,1200
920,1,200
921,2,400
922,0,200
923,0,800
924,0,200
925,3,400
926,0,200
927,2,1200
928,1,200
929,2,400
930,0,200
931,2,800
932,1,200
933,0,400
934,1,200
935,3,1200
936,0,200
937,4,400
938,2,200
939,0,800
940,0,200
941,0,400
942,0,200
943,4,1200
944,0,200
945,2,400
946,0,200
947,4,800
948,2,200
949,3,400
950,0,200
951,2,1200
952,2,200
953,3,400
954,1,200
955,2,800
956,1,200
957,1,400
958,4,200
959,5,1200
960,2,200
961,2,400
962,1,200
963,3,800
964,1,200
965,0,400
966,1,200
967,4,1200
968,3,200
969,2,400
970,2,200
971,5,800
972,1,200
973,1,400
974,0,200
975,6,1200
976,1,200
977,4,400
978,0,200
979,6,800
980,0,200
981,0,400
982,0,200
983,3,1200
984,1,200
985,0,400
986,2,200
987,3,800
988,1,200
989,4,400
990,2,200
991,6,1200
992,0,200
993,2,400
994,1,200
995,2,800
996,3,200
997,2,400
998,1,200
999,7,1200
1000,1,200
1001,2,400
1002,0,200
1003,2,800
1004,1,200
1005,1,400
1006,4,200
1007,5,1200
1008,2,200
1009,3,400
1010,0,200
1011,2,800
1012,0,200
1013,0,400
1014,1,200
1015,3,1200
1016,2,200
1017,3,400
1018,0,200
1019,3,800
1020,0,200
1021,2,400
1022,0,200
1023,6,1200
1024,0,200
1025,2,400
1026,2,200
1027,3,800
1028,1,200
1029,2,400
1030,2,200
1031,6,1200
1032,1,200
1033,1,400
1034,0,200
1035,3,800
1036,1,200
1037,3,400
1038,0,200
1039,3,1200
1040,2,200
1041,3,400
1042,0,200
1043,2,800
1044,0,200
1045,1,400
1046,1,200
1047,5,1200
1048,2,200
1049,0,400
1050,0,200
1051,3,800
1052,2,200
1053,1,400
1054,2,200
1055,6,1200
1056,2,200
1057,3,400
1058,0,200
1059,4,800
1060,0,200
1061,2,400
1062,1,200
1063,4,1200
1064,0,200
1065,1,400
1066,1,200
1067,2,800
1068,3,200
1069,3,400
1070,1,200
1071,5,1200
1072,2,200
1073,1,400
1074,0,200
1075,2,800
1076,0,200
1077,0,400
1078,0,200
1079,4,1200
1080,1,200
1081,3,400
1082,2,200
1083,6,800
1084,1,200
1085,3,400
1086,0,200
1087,3,1200
1088,0,200
1089,3,400
1090,1,200
1091,3,800
1092,0,200
1093,1,400
1094,1,200
1095,7,1200
1096,1,200
1097,0,400
1098,1,200
1099,5,800
1100,2,200
1101,3,400
1102,1,200
1103,2,1200
1104,0,200
1105,2,400
1106,0,200
1107,5,800
1108,4,200
1109,3,400
1110,4,200
1111,4,1200
1112,0,200
1113,3,400
1114,1,200
1115,7,800
1116,1,200
1117,1,400
1118,1,200
1119,4,1200
1120,1,200
1121,3,400
1122,4,200
1123,6,800
1124,1,200
1125,1,400
1126,2,200
1127,6,1200
1128,0,200
1129,3,400
1130,0,200
1131,3,800
1132,1,200
1133,0,400
1134,0,200
1135,4,1200
1136,1,200
1137,1,400
1138,1,200
1139,4,800
1140,1,200
1141,7,400
1142,0,200
1143,4,1200
1144,0,200
1145,2,400
1146,0,200
1147,2,800
1148,0,200
1149,3,400
1150,1,200
1151,5,1200
1152,0,200
1153,1,400
1154,0,200
1155,5,800
1156,0,200
1157,0,400
1158,1,200
1159,3,1200
1160,1,200
1161,3,400
1162,1,200
1163,4,800
1164,0,200
1165,2,400
1166,2,200
1167,4,1200
1168,2,200
1169,3,400
1170,4,200
1171,3,800
1172,1,200
1173,3,400
1174,2,200
1175,1,1200
1176,0,200
1177,3,400
1178,2,200
1179,1,800
1180,1,200
1181,3,400
1182,0,200
1183,3,1200
1184,0,200
1185,4,400
1186,0,200
1187,5,800
1188,1,200
1189,1,400
1190,2,200
1191,4,1200
1192,0,200
1193,1,400
1194,1,200
1195,2,800
1196,3,200
1197,0,400
1198,1,200
1199,4,1200
1200,0,200
1201,1,400
1202,0,200
1203,6,800
1204,1,200
1205,1,400
1206,2,200
1207,3,1200
1208,0,200
1209,1,400
1210,1,200
1211,2,800
1212,1,200
1213,0,400
1214,0,200
1215,4,1200
1216,1,200
1217,1,400
1218,2,200
1219,5,800
1220,0,200
1221,2,400
1222,0,200
1223,5,1200
1224,0,200
1225,2,400
1226,1,200
1227,5,800
1228,1,200
1229,3,400
1230,2,200
1231,10,1200
1232,3,200
1233,1,400
1234,0,200
1235,1,800
1236,1,200
1237,1,400
1238,1,200
1239,3,1200
1240,0,200
1241,2,400
1242,1,200
1243,8,800
1244,0,200
1245,0,400
1246,0,200
1247,3,1200
1248,0,200
1249,1,400
1250,0,200
1251,5,800
1252,1,200
1253,2,400
1254,2,200
1255,8,1200
1256,0,200
1257,4,400
1258,1,200
1259,6,800
1260,2,200
1261,2,400
1262,1,200
1263,3,1200
1264,0,200
1265,2,400
1266,2,200
1267,4,800
1268,0,200
1269,0,400
1270,0,200
1271,3,1200
1272,1,200
1273,0,400
1274,0,200
1275,4,800
1276,4,200
1277,2,400
1278,1,200
1279,3,1200
1280,1,200
1281,2,400
1282,0,200
1283,3,800
1284,2,200
1285,1,400
1286,2,200
1287,4,1200
1288,0,200
1289,0,400
1290,1,200
1291,1,800
1292,1,200
1293,2,400
1294,1,200
1295,6,1200
1296,1,200
1297,1,400
1298,0,200
1299,3,800
1300,0,200
1301,2,400
1302,2,200
1303,5,1200
1304,2,200
1305,0,400
1306,1,200
1307,2,800
1308,1,200
1309,0,400
1310,1,200
1311,1,1200
1312,1,200
1313,1,400
1314,1,200
1315,2,800
1316,0,200
1317,5,400
1318,0,200
1319,5,1200
1320,0,200
1321,4,400
1322,2,200
1323,2,800
1324,4,200
1325,1,400
1326,0,200
1327,4,1200
1328,1,200
1329,1,400
1330,1,200
1331,4,800
1332,0,200
1333,5,400
1334,0,200
1335,9,1200
1336,1,200
1337,3,400
1338,0,200
1339,2,800
1340,2,200
1341,0,400
1342,0,200
