,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,1000,1,200,5,9,4,20513,93
1,125,1000,1,200,3,13,4,20513,93
2,125,1000,1,200,1,17,4,20513,93
3,125,1000,1,1200,5,69,11,20690,892
4,125,1000,1,1200,3,73,11,20690,892
5,125,1000,1,400,5,103,4,19320,282
6,125,1000,1,800,5,103,11,19697,306
7,125,1000,1,400,3,107,4,19320,282
8,125,1000,1,800,3,107,11,19697,306
9,125,1000,1,400,1,111,4,19320,282
10,125,1000,1,800,1,111,11,19697,306
11,125,1000,1,200,5,118,4,10686,64
12,125,1000,1,200,3,122,4,10686,64
13,125,1000,1,200,1,126,4,10686,64
14,125,1000,1,200,5,126,4,20006,53
15,125,1000,1,200,3,130,4,20006,53
16,125,1000,1,200,1,134,4,20006,53
17,125,1000,1,400,5,138,4,19797,274
18,125,1000,1,400,3,142,4,19797,274
19,125,1000,1,400,1,146,4,19797,274
20,125,1000,1,1200,5,155,16,20127,200
21,125,1000,1,1200,3,159,16,20127,200
22,125,1000,1,1200,1,163,16,20127,200
23,125,1000,1,1200,1,178,10,20690,892
24,125,1000,1,1200,5,185,12,20926,1019
25,125,1000,1,1200,3,189,13,20926,1019
26,125,1000,1,1200,1,193,13,20926,1019
27,125,1000,1,400,5,218,5,20222,315
28,125,1000,1,400,3,220,5,20222,315
29,125,1000,1,400,1,222,5,20222,315
30,125,1000,1,1200,5,268,10,19762,166
31,125,1000,1,1200,3,272,10,19762,166
32,125,1000,1,1200,1,276,12,19762,166
33,125,1000,1,400,5,294,4,19782,316
34,125,1000,1,400,3,298,4,19782,316
35,125,1000,1,400,1,302,4,19782,316
36,125,1000,1,800,5,309,8,19581,145
37,125,1000,1,800,3,313,8,19581,145
38,125,1000,1,800,5,315,8,20194,208
39,125,1000,1,800,1,317,8,19581,145
40,125,1000,1,800,3,319,8,20194,208
41,125,1000,1,200,5,322,3,19561,150
42,125,1000,1,800,1,323,8,20194,208
43,125,1000,1,200,5,325,3,19685,183
44,125,1000,1,200,3,326,3,19561,150
45,125,1000,1,200,3,329,3,19685,183
46,125,1000,1,200,1,330,3,19561,150
47,125,1000,1,200,1,333,3,19685,183
48,125,1000,1,800,5,361,11,20041,136
49,125,1000,1,800,3,363,11,20041,136
50,125,1000,1,800,5,363,9,19871,350
51,125,1000,1,800,1,365,11,20041,136
