,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,125,500,0.5,1,0.9124423963133641,0.391705069124424,85,0.391705069124424,31,54,47,66,12,16,18,39,12,16,18,39,585.1024141045115,62.71875,79.58333333333333,26.92418730873607
1,125,500,0.5,3,0.9124423963133641,0.391705069124424,86,0.39631336405529954,31,54,47,66,12,16,18,39,12,16,19,39,585.1024141045115,62.71875,79.58333333333333,26.92418730873607
2,125,500,0.5,5,0.9124423963133641,0.391705069124424,87,0.4009216589861751,31,54,47,66,12,16,18,39,12,16,19,40,585.1024141045115,62.71875,79.58333333333333,26.92418730873607
