,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,83.29166666666666,91.91666666666667,34.33421873195519,0.3433421873195519,
