,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,62.6,125,0.3,1,0.6697247706422018,0.03211009174311927,7,0.03211009174311927,35,26,36,49,1,3,1,2,1,3,1,2,64.8406738277256,25.791666666666668,44.77083333333333,7.099274167895666
1,62.6,125,0.3,3,0.6697247706422018,0.03211009174311927,10,0.045871559633027525,35,26,36,49,1,3,1,2,1,4,3,2,64.8406738277256,25.791666666666668,44.77083333333333,7.099274167895666
2,62.6,125,0.3,5,0.6697247706422018,0.03211009174311927,12,0.05504587155963303,35,26,36,49,1,3,1,2,2,4,4,2,64.8406738277256,25.791666666666668,44.77083333333333,7.099274167895666
