,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,78.8125,88.83333333333333,29.8978001039321,0.20664020209310718,0.6700346420323325
