,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,125,1000,0.5,1,0.8807339449541285,0.22018348623853212,48,0.22018348623853212,38,51,44,59,13,9,15,11,13,9,15,11,220.33460389201312,68.65625,84.25,30.44231435500635
1,125,1000,0.5,3,0.8807339449541285,0.22018348623853212,49,0.22477064220183487,38,51,44,59,13,9,15,11,13,10,15,11,220.33460389201312,68.65625,84.25,30.44231435500635
2,125,1000,0.5,5,0.8807339449541285,0.22018348623853212,49,0.22477064220183487,38,51,44,59,13,9,15,11,13,10,15,11,220.33460389201312,68.65625,84.25,30.44231435500635
