,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,62.6,125,1,1,0.7050691244239631,0.055299539170506916,12,0.055299539170506916,49,27,31,46,4,2,1,5,4,2,1,5,63.16459633432869,53.927083333333336,77.66666666666666,14.580260836875741
1,62.6,125,1,3,0.7050691244239631,0.055299539170506916,15,0.06912442396313365,49,27,31,46,4,2,1,5,6,2,1,6,63.16459633432869,53.927083333333336,77.66666666666666,14.580260836875741
2,62.6,125,1,5,0.7050691244239631,0.055299539170506916,17,0.07834101382488479,49,27,31,46,4,2,1,5,7,2,2,6,63.16459633432869,53.927083333333336,77.66666666666666,14.580260836875741
