,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,125,250,1,1,0.6497695852534562,0.04608294930875576,10,0.04608294930875576,40,23,29,49,4,0,2,4,4,0,2,4,118.11290718205498,52.760416666666664,72.1875,25.482157292989953
1,125,250,1,3,0.6497695852534562,0.04608294930875576,11,0.05069124423963134,40,23,29,49,4,0,2,4,4,0,3,4,118.11290718205498,52.760416666666664,72.1875,25.482157292989953
2,125,250,1,5,0.6497695852534562,0.04608294930875576,11,0.05069124423963134,40,23,29,49,4,0,2,4,4,0,3,4,118.11290718205498,52.760416666666664,72.1875,25.482157292989953
