,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,125,0.5,800,5,0,13,20003,750
1,62.6,125,0.5,1200,5,0,18,19796,153
2,62.6,125,0.5,1200,3,0,26,19545,584
3,62.6,125,0.5,1200,5,0,26,19545,584
4,62.6,125,0.5,200,5,0,7,20115,100
5,62.6,125,0.5,200,5,0,3,19561,72
6,62.6,125,0.5,800,5,1,18,20087,561
7,62.6,125,0.5,1200,3,2,18,19796,153
8,62.6,125,0.5,1200,5,5,27,20308,779
9,62.6,125,0.5,400,5,12,10,20069,304
10,62.6,125,0.5,400,3,14,9,20069,304
11,62.6,125,0.5,1200,5,19,21,20909,870
12,62.6,125,0.5,400,1,19,8,20069,304
13,62.6,125,0.5,1200,3,21,21,20909,870
14,62.6,125,0.5,1200,1,24,19,20909,870
15,62.6,125,0.5,800,5,43,20,19954,111
16,62.6,125,0.5,400,5,44,12,19778,202
17,62.6,125,0.5,800,5,47,15,20209,275
18,62.6,125,0.5,800,3,51,15,20209,275
19,62.6,125,0.5,1200,5,52,24,19852,1051
20,62.6,125,0.5,800,1,55,15,20209,275
21,62.6,125,0.5,400,5,68,5,20321,391
22,62.6,125,0.5,800,5,69,13,20731,664
23,62.6,125,0.5,800,3,81,12,20731,664
24,62.6,125,0.5,800,5,81,16,20024,111
25,62.6,125,0.5,800,1,85,12,20731,664
26,62.6,125,0.5,400,5,112,5,20170,376
27,62.6,125,0.5,400,3,116,5,20170,376
28,62.6,125,0.5,400,5,117,11,19677,97
29,62.6,125,0.5,400,5,117,12,19872,216
30,62.6,125,0.5,400,1,120,5,20170,376
31,62.6,125,0.5,400,3,121,10,19677,97
32,62.6,125,0.5,400,3,121,11,19872,216
33,62.6,125,0.5,400,1,125,12,19677,97
34,62.6,125,0.5,400,1,125,11,19872,216
35,62.6,125,0.5,1200,5,218,22,19323,170
36,62.6,125,0.5,800,5,227,17,20078,376
37,62.6,125,0.5,800,3,230,17,20078,376
38,62.6,125,0.5,800,1,234,17,20078,376
39,62.6,125,0.5,1200,3,253,26,19323,170
40,62.6,125,0.5,1200,1,257,26,19323,170
