,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,500,0.5,400,5,60,7,19680,162
1,125,500,0.5,400,3,64,7,19680,162
2,125,500,0.5,400,1,68,7,19680,162
3,125,500,0.5,800,5,83,7,19864,511
4,125,500,0.5,800,3,87,7,19864,511
5,125,500,0.5,1200,5,89,11,19699,313
6,125,500,0.5,1200,3,91,11,19699,313
7,125,500,0.5,800,1,91,7,19864,511
8,125,500,0.5,1200,1,93,11,19699,313
9,125,500,0.5,200,5,93,3,19069,137
10,125,500,0.5,200,3,97,3,19069,137
11,125,500,0.5,200,1,101,3,19069,137
12,125,500,0.5,200,5,126,6,19719,17
13,125,500,0.5,200,3,130,6,19719,17
14,125,500,0.5,200,1,134,6,19719,17
15,125,500,0.5,400,5,137,5,19739,71
16,125,500,0.5,400,3,139,5,19739,71
17,125,500,0.5,400,1,141,5,19739,71
18,125,500,0.5,400,5,142,7,19522,370
19,125,500,0.5,400,3,146,7,19522,370
20,125,500,0.5,400,1,150,7,19522,370
21,125,500,0.5,800,5,161,10,19962,553
22,125,500,0.5,400,5,161,5,20038,327
23,125,500,0.5,400,3,163,5,20038,327
24,125,500,0.5,800,3,165,10,19962,553
25,125,500,0.5,1200,5,166,10,20032,677
26,125,500,0.5,800,1,169,10,19962,553
27,125,500,0.5,1200,3,170,10,20032,677
28,125,500,0.5,400,5,172,4,20095,117
29,125,500,0.5,1200,1,174,9,20032,677
30,125,500,0.5,400,3,176,5,20095,117
31,125,500,0.5,400,1,180,5,20095,117
32,125,500,0.5,800,5,185,11,10067,112
33,125,500,0.5,800,3,189,11,10067,112
34,125,500,0.5,800,1,193,11,10067,112
35,125,500,0.5,400,5,225,6,19944,15
36,125,500,0.5,400,3,227,6,19944,15
37,125,500,0.5,400,1,230,6,19944,15
38,125,500,0.5,200,5,318,3,20722,163
39,125,500,0.5,200,3,322,3,20722,163
40,125,500,0.5,1200,5,324,14,19910,349
41,125,500,0.5,200,1,326,3,20722,163
42,125,500,0.5,1200,3,328,14,19910,349
43,125,500,0.5,1200,1,332,13,19910,349
44,125,500,0.5,400,5,347,5,19532,295
45,125,500,0.5,400,3,351,5,19532,295
46,125,500,0.5,400,1,355,5,19532,295
47,125,500,0.5,400,5,378,7,19597,98
48,125,500,0.5,400,3,382,7,19597,98
49,125,500,0.5,1200,5,385,12,20227,803
50,125,500,0.5,1200,3,389,13,20227,803
51,125,500,0.5,1200,1,393,13,20227,803
52,125,500,0.5,400,5,412,6,19862,180
53,125,500,0.5,400,3,416,6,19862,180
54,125,500,0.5,400,1,420,6,19862,180
55,125,500,0.5,800,5,460,11,20089,513
56,125,500,0.5,800,3,464,11,20089,513
57,125,500,0.5,800,1,468,12,20089,513
58,125,500,0.5,800,5,491,8,19502,23
59,125,500,0.5,800,3,493,8,19502,23
60,125,500,0.5,800,1,495,8,19502,23
61,125,500,0.5,800,5,577,9,19865,663
62,125,500,0.5,800,3,579,9,19865,663
63,125,500,0.5,800,1,581,9,19865,663
64,125,500,0.5,800,5,742,11,20182,558
65,125,500,0.5,1200,5,749,21,19942,456
66,125,500,0.5,1200,3,752,21,19942,456
67,125,500,0.5,1200,1,756,21,19942,456
68,125,500,0.5,400,5,826,7,19374,47
69,125,500,0.5,400,3,830,8,19374,47
70,125,500,0.5,400,1,834,8,19374,47
71,125,500,0.5,800,3,843,12,20182,558
72,125,500,0.5,800,1,847,12,20182,558
73,125,500,0.5,200,5,1024,4,19885,154
74,125,500,0.5,200,3,1026,4,19885,154
75,125,500,0.5,200,1,1028,4,19885,154
