,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,47.63541666666667,67.72916666666666,21.51394422310757,0.16026175659203182,0.710161662817552
