,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,70.02083333333333,84.60416666666667,27.957734280270223,0.18217250090220138,0.6694572748267898
