,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,36.260416666666664,56.604166666666664,18.74350386880702,0.1874350386880702,
