,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,62.71875,79.58333333333333,26.92418730873607,0.21793802527747483,0.7315242494226328
