,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,58.635416666666664,77.54166666666666,26.336759441044,0.23535132506686118,0.7967667436489607
