,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,42.885416666666664,63.66666666666667,20.43538514840051,0.1762095793824459,0.7401847575057737
