id	t	x	y	z	x2	y2	z2	dist	clust_size	joined_particles	date	movie_index
1	2	40.457051697135604	8.50581673051218	4.323352037137147	40.13614639267113	9.021221608168764	4.024865460419261	0.6765475879983563	1	[26]	2020_10_21	2020_10_21_movie1-01
1	9	40.45514351979716	8.533633786220374	4.269892139795209	40.15561749169553	9.099523827243518	4.481629337395879	0.6743737990812659	1	[26]	2020_10_21	2020_10_21_movie1-01
1	10	40.616836858536686	8.526830553792662	4.28818441743851	40.30898873684147	9.197211019844412	4.357610358184837	0.7409456097066439	1	[26]	2020_10_21	2020_10_21_movie1-01
1	11	40.8120922026496	8.697547269605566	4.475324191403832	40.45746108376968	9.398117947907602	4.242095978392581	0.8191202018745579	1	[26]	2020_10_21	2020_10_21_movie1-01
1	12	40.99482564981904	9.121894279388838	4.494412014659185	40.76421056373726	9.815452168216495	4.3640673360221856	0.7424254833534295	1	[26]	2020_10_21	2020_10_21_movie1-01
1	13	41.19946036774158	8.769668640259045	4.488556740753767	40.85521521337714	9.41869665252753	4.474352137934951	0.7348087218819704	1	[26]	2020_10_21	2020_10_21_movie1-01
1	21	41.08397194410336	9.11237381920026	4.530402900776211	40.728862086307004	9.769351329938752	4.212450573936497	0.8116748997370047	1	[26]	2020_10_21	2020_10_21_movie1-01
1	26	40.79582864451176	9.211042742085233	4.733307544347839	40.62592382522216	9.745416528770953	3.8584927258724666	1.0390976653514177	1	[26]	2020_10_21	2020_10_21_movie1-01
1	29	40.86142817451115	8.62088152914501	4.716343185326963	40.56407343373342	9.412926630884716	4.460443083325037	0.8838779029127577	1	[26]	2020_10_21	2020_10_21_movie1-01
1	30	40.87378323280685	8.660079484957329	4.3491387441021665	40.73698220831261	9.494124857502301	4.283389737237202	0.8477435553692452	1	[26]	2020_10_21	2020_10_21_movie1-01
1	32	41.07302942072557	8.768259837987067	4.749878273091076	40.88631944982809	9.37613184377474	4.100989577043782	0.9085293217672308	1	[26]	2020_10_21	2020_10_21_movie1-01
1	38	40.822636988207286	8.618316458398883	4.500902035230234	41.01102575190965	9.543268730046536	4.222249927381284	0.9842123898448584	1	[26]	2020_10_21	2020_10_21_movie1-01
1	40	40.89617687896356	8.325666624028964	4.346104668805967	40.85869571573125	9.248731848917805	4.209505559155486	0.9338702071238992	1	[26]	2020_10_21	2020_10_21_movie1-01
1	43	40.61194695045725	8.585137304721076	4.4588026726804975	40.48201412235722	9.549653303103726	4.312241692648656	0.9842020990741904	1	[26]	2020_10_21	2020_10_21_movie1-01
1	45	40.86680004271628	8.48238648057851	4.3454208698096055	40.79330108466213	9.32023349283978	3.902978691018708	0.9503393048608572	1	[26]	2020_10_21	2020_10_21_movie1-01
1	47	40.9649508873416	8.604294583047787	4.3155844006617246	40.954034889209396	9.436239061862622	4.175706238423891	0.8436922869842669	1	[26]	2020_10_21	2020_10_21_movie1-01
1	48	41.21677909799106	8.618095103996335	4.279039809146237	40.93496910542058	9.551021319035772	4.235178387018426	0.9755470357555628	1	[26]	2020_10_21	2020_10_21_movie1-01
1	49	41.31401163573178	8.67430270901813	4.492022224807025	41.14380718746187	9.55595651166756	4.206468564989004	0.9422440631665072	1	[26]	2020_10_21	2020_10_21_movie1-01
1	50	41.24939095086918	8.618173604361774	4.511472257120371	41.10168133214522	9.37457793549973	4.250245873855206	0.8137597108124945	1	[26]	2020_10_21	2020_10_21_movie1-01
1	51	41.15331996547515	8.576845846085705	4.509073711167004	40.98054186350581	9.225406252963426	4.4496151312262615	0.6738087240590539	1	[26]	2020_10_21	2020_10_21_movie1-01
1	52	41.158784888865775	8.567946264430999	4.52000167063321	40.82562619045975	9.279760983544644	4.63912293573858	0.7948992316455796	1	[26]	2020_10_21	2020_10_21_movie1-01
1	58	41.23094305732437	8.590426180426778	4.2858817425719264	40.87556722733723	8.926176744056567	4.069328231825915	0.5347109915956388	1	[26]	2020_10_21	2020_10_21_movie1-01
1	60	41.65355105884196	8.24517744697048	4.245633676476087	41.44314262527162	8.404465732447457	3.825288424468801	0.4963210631161931	1	[26]	2020_10_21	2020_10_21_movie1-01
1	62	41.48138333605243	8.353669040240952	4.248850844600635	41.23151308136003	8.514396632838425	3.931134610159136	0.4349851823107439	1	[26]	2020_10_21	2020_10_21_movie1-01
1	68	41.48365798609649	8.605597629265402	4.052762451544572	41.38621192109875	8.809033896512108	4.056333926385748	0.2255987718214775	1	[26]	2020_10_21	2020_10_21_movie1-01
1	76	42.121605751876785	8.609870018811836	4.036554735592067	41.617946680386474	8.569681632144691	4.060556297331789	0.5058296567851039	1	[26]	2020_10_21	2020_10_21_movie1-01
1	77	41.89158458349354	8.895875964097154	4.010526316024774	41.59077151273469	8.579332512280022	3.9026668619461904	0.44980209232706303	1	[26]	2020_10_21	2020_10_21_movie1-01
1	80	42.18925596478415	8.29298578632653	4.089984748430961	41.67402410398002	8.438334108484977	4.270124719259363	0.5648366261424848	1	[26]	2020_10_21	2020_10_21_movie1-01
1	82	42.476340323374295	8.399470971095063	4.070414802035392	41.9468857772145	8.974141747697079	4.3654439733131065	0.835231003875258	1	[26]	2020_10_21	2020_10_21_movie1-01
1	83	42.42985686294421	8.479874223677065	3.986556465043942	41.74924631599337	9.198483425859342	3.889334924185496	0.9945259826111472	1	[26]	2020_10_21	2020_10_21_movie1-01
1	86	42.00205516110721	8.927534469630244	4.244405447848953	41.655598284750454	9.186143364589844	4.337825382720344	0.4423100857526084	1	[26]	2020_10_21	2020_10_21_movie1-01
1	92	41.97919457084211	8.704360217339392	4.277680087517306	41.859400525168674	8.748022604175942	4.140812952320115	0.18705515256244795	1	[26]	2020_10_21	2020_10_21_movie1-01
1	93	42.13410110245033	8.896034460066867	4.2416981957049416	41.70994957061982	9.001865405170447	3.861628964423136	0.5792731061104316	1	[26]	2020_10_21	2020_10_21_movie1-01
1	94	42.013630239750476	8.66667724903899	4.301090178273579	41.75937887470576	9.153783092152672	3.4771425678040404	0.9903562610601596	1	[26]	2020_10_21	2020_10_21_movie1-01
1	96	41.92124668963715	8.678938907430604	4.324337880864683	41.960979436593725	8.610743927240764	4.192363420494785	0.15377420035147074	1	[26]	2020_10_21	2020_10_21_movie1-01
1	97	41.735318828009156	8.673371778166697	4.2173724145919325	41.59421212412639	8.559777403877224	3.98948264455483	0.29111600958800243	1	[26]	2020_10_21	2020_10_21_movie1-01
1	99	41.73576824149768	8.444979091924086	4.272472854448392	41.56786827482368	8.396101702264499	4.363049889302928	0.196935515517391	1	[26]	2020_10_21	2020_10_21_movie1-01
1	100	41.6516537463555	8.579379237460309	4.475072642770571	41.67937129696347	8.639024031634499	4.596229487723222	0.13785769896043967	1	[26]	2020_10_21	2020_10_21_movie1-01
1	106	41.39064448656342	8.76810387981497	4.238586731358739	41.36117314847462	8.765572201551992	4.266924523635072	0.040963393837283785	1	[26]	2020_10_21	2020_10_21_movie1-01
1	110	41.31956369490953	8.656975512524507	4.021215077287343	41.55381261924583	8.916985372434592	4.051798913298823	0.3513019453808297	1	[26]	2020_10_21	2020_10_21_movie1-01
1	111	41.249795206270115	8.747048958053915	4.058068094639497	41.46074991622817	8.968176114775993	3.981800159964939	0.3149855662613691	1	[26]	2020_10_21	2020_10_21_movie1-01
1	113	41.232909648584645	8.406454652885806	4.226215591183205	41.39269616406784	8.781091529942843	3.660638444850004	0.6969663038022139	1	[26]	2020_10_21	2020_10_21_movie1-01
1	116	41.23039883524083	8.50289309691516	4.219180006095557	41.628068396194756	8.97276990349676	3.713601905106576	0.7965767441196302	1	[26]	2020_10_21	2020_10_21_movie1-01
1	117	41.30254217780102	8.508419738466799	4.236889228709435	41.43637442826958	8.870516312091576	3.722727100906441	0.6429523260422858	1	[26]	2020_10_21	2020_10_21_movie1-01
1	118	41.23752817897269	8.599157860689433	4.02538349002572	41.054227235516684	9.256760740622383	4.178789975959541	0.6996958864353411	1	[26]	2020_10_21	2020_10_21_movie1-01
1	119	41.314125704765026	8.674465385496424	4.201039921632495	41.37502638912081	8.97295422485961	3.801555176447704	0.5023868451848048	1	[26]	2020_10_21	2020_10_21_movie1-01
1	120	41.20881837855974	8.591111619065089	4.064818378277362	41.15026370359545	9.10127993097251	3.895194039295177	0.5408075191875439	1	[26]	2020_10_21	2020_10_21_movie1-01
1	121	40.99814370787848	8.586535012787177	4.211912044783176	41.316958419867724	9.158557108236518	4.185735077835079	0.6553909763352336	1	[26]	2020_10_21	2020_10_21_movie1-01
1	122	41.24127618582657	8.50423707160768	4.224594219467873	40.96845693775079	9.597335763000226	3.871531115422625	1.180656023862496	1	[26]	2020_10_21	2020_10_21_movie1-01
1	125	41.305804929975636	8.606035213567747	4.022366690158481	41.19386145696049	9.542721706958972	3.682074633896	1.0028517395944356	1	[26]	2020_10_21	2020_10_21_movie1-01
1	127	41.232255770605434	8.603626383856763	3.999258651132341	41.44900929377985	9.015647851504497	4.200350982608319	0.5071310534660197	1	[26]	2020_10_21	2020_10_21_movie1-01
1	132	41.740534875981055	8.597989121150103	4.246701510160391	41.96491295095287	8.832652055800265	3.86490747118087	0.5011775150852024	1	[26]	2020_10_21	2020_10_21_movie1-01
1	134	41.72555910442211	8.416811163092799	4.246210260697357	41.75984267478618	8.774106052045056	3.7104955823729218	0.6448451112015721	1	[26]	2020_10_21	2020_10_21_movie1-01
1	135	41.83633339953049	8.34363652095907	4.093766566895543	41.75329026838031	8.457964194401761	4.129532671851681	0.1457607382314539	1	[26]	2020_10_21	2020_10_21_movie1-01
1	141	41.75043518359564	8.73936788131343	4.070997214794013	41.83895518273403	8.822393142467766	3.66259675041123	0.4260515503378425	1	[26]	2020_10_21	2020_10_21_movie1-01
1	149	41.55562632746725	8.907638900375574	3.993459299981853	41.199552934629295	8.793443598506002	3.8719084218980377	0.3931964445657575	1	[26]	2020_10_21	2020_10_21_movie1-01
1	151	41.32407194302618	9.074500229879405	3.807053604451218	41.53039573950976	8.998501011291275	4.209611112481248	0.4586915494019393	1	[26]	2020_10_21	2020_10_21_movie1-01
1	153	41.6170209966289	8.911609353566286	3.983364495740128	41.297633901402776	9.01251261234458	3.952039265713521	0.33640876068450776	1	[26]	2020_10_21	2020_10_21_movie1-01
1	180	42.17187361842267	9.460625085675073	3.608608386064829	41.99371604925275	9.658813037774054	3.3455242138027184	0.3744754538078098	1	[26]	2020_10_21	2020_10_21_movie1-01
1	189	41.974214827600534	9.280911652708905	3.748002149236672	41.50053292889421	9.083454207576366	2.9360829199384333	0.9605086250026784	1	[26]	2020_10_21	2020_10_21_movie1-01
1	190	42.233751919977756	9.373572207155572	3.758208202201052	42.30413632362286	9.04360385399451	3.888374239940446	0.3616300260557387	1	[26]	2020_10_21	2020_10_21_movie1-01
1	204	42.42892201636102	9.54930415122475	3.7723429425200643	42.46764911426482	9.728595252298254	3.683085812963346	0.20399000517894167	1	[26]	2020_10_21	2020_10_21_movie1-01
1	214	42.184652264949726	9.417868214554224	3.62213705722938	42.18351897066595	9.253801979447204	2.679730173239719	0.9565823272720584	1	[26]	2020_10_21	2020_10_21_movie1-01
1	219	42.24386701110903	9.466348313250169	3.527325739025538	42.41556725528859	9.168186195471849	3.902261716441979	0.5088797593642339	1	[26]	2020_10_21	2020_10_21_movie1-01
1	220	42.3434476435173	9.678598783073696	3.5831472807078053	42.012654932148706	9.849378889001633	2.9360829199384333	0.7465131944267457	1	[26]	2020_10_21	2020_10_21_movie1-01
1	224	42.50080388346407	9.605435100394523	3.777694299190824	42.67692173148464	9.717903524426768	3.3356717483370715	0.4889279888275471	1	[26]	2020_10_21	2020_10_21_movie1-01
1	227	42.74868265188268	9.607642697135839	3.826504307573311	42.869934633739426	9.850282081631477	2.9360829199384333	0.930820155330895	1	[26]	2020_10_21	2020_10_21_movie1-01
1	245	43.37219444454762	9.782646575665613	4.303997030494585	43.37139510674823	9.42450654960885	3.952039265713521	0.5021346287546179	1	[26]	2020_10_21	2020_10_21_movie1-01
2	1	14.789580153963179	7.170061707107246	4.478195168619148	13.684528321730793	7.282300339608914	4.615793888324349	1.1192276221620494	1	[28]	2020_10_21	2020_10_21_movie1-01
2	2	14.805676022641066	7.4129485395164965	4.06095228432282	13.674513170976695	7.268447086508218	4.67845550380387	1.296811587308052	1	[28]	2020_10_21	2020_10_21_movie1-01
2	3	14.787744538914025	7.1508930025873125	4.258361825880332	13.867947065577102	7.182344206447178	4.810531694711393	1.0732698329060295	1	[28]	2020_10_21	2020_10_21_movie1-01
2	5	14.659571189198141	7.148894146090534	4.3326523982034315	13.625306753038313	7.273475293219852	4.688470613782252	1.1008314987602574	1	[28]	2020_10_21	2020_10_21_movie1-01
2	8	14.549628646202375	7.7356183447030995	4.598099005400263	13.505551873355856	7.838968091183431	4.961469631466279	1.1103223358929415	1	[28]	2020_10_21	2020_10_21_movie1-01
2	10	14.570927830407046	7.461546841001952	4.739744825802456	13.577004311032276	7.553921273286716	4.965685709879481	1.0234580016804586	1	[28]	2020_10_21	2020_10_21_movie1-01
2	11	14.448722578749578	7.410398006847313	4.731087313478666	13.65876564840558	7.617313958560858	4.903267718647787	0.8345611150756044	1	[28]	2020_10_21	2020_10_21_movie1-01
2	12	14.438154954327608	7.556701748879889	4.725176084189868	13.576292606341207	7.792583256030332	4.90583652724175	0.9116386279529288	1	[28]	2020_10_21	2020_10_21_movie1-01
2	14	14.050789442643154	7.6419180804943325	4.543250796774746	13.600654919718846	7.543916458239164	4.737283249963645	0.4998739837033362	1	[28]	2020_10_21	2020_10_21_movie1-01
2	16	14.160644854243223	7.4842609840874115	4.514427841236817	13.468984648347336	7.54370708846199	4.74827398767308	0.7325378488162493	1	[28]	2020_10_21	2020_10_21_movie1-01
2	19	14.263913606737207	7.3749006222299265	4.328430187899542	13.500864451757087	7.770676648824825	5.049246357865867	1.1218104238364148	1	[28]	2020_10_21	2020_10_21_movie1-01
2	21	14.14543805633978	7.892335977811303	4.734308545192811	13.215670582587304	8.19059228301346	5.137306437858191	1.0563293427400575	1	[28]	2020_10_21	2020_10_21_movie1-01
2	28	14.117015965692966	7.922387979437149	4.726297144051221	13.48527655683064	8.203899069714396	4.460862181540807	0.7408096206055299	1	[28]	2020_10_21	2020_10_21_movie1-01
2	30	14.090330057217646	7.823702003594781	4.321984364322583	12.980075965640633	8.032916517305356	5.086792936134262	1.3643192486098186	1	[28]	2020_10_21	2020_10_21_movie1-01
2	31	14.094270729096149	7.927750350204416	4.504915152809851	12.963969255240428	8.220744120505941	5.12936051946977	1.3241445492010906	1	[28]	2020_10_21	2020_10_21_movie1-01
2	34	13.62415780537546	8.167312628410363	4.544926515127285	12.610341234375285	8.332691626969638	4.966731210954743	1.1104474117314649	1	[28]	2020_10_21	2020_10_21_movie1-01
2	35	13.595854156630065	8.221294692599379	4.775536898471524	12.536166912660676	8.300493801622501	4.977039050825843	1.0815787864528974	1	[28]	2020_10_21	2020_10_21_movie1-01
2	36	13.601152233985589	8.411823927371906	4.545155185435889	12.880505897035865	8.568678164734571	5.394926058874872	1.1251866210024573	1	[28]	2020_10_21	2020_10_21_movie1-01
2	42	13.772165920493107	8.369179105775643	4.752256272174473	13.274961873929241	8.319346600330265	5.2649977914279535	0.7159602000703763	1	[28]	2020_10_21	2020_10_21_movie1-01
2	44	13.696588404179284	8.341612096080677	4.7567501940797365	12.911909642466824	8.212210579818242	5.152627087964105	0.8883603022451841	1	[28]	2020_10_21	2020_10_21_movie1-01
2	45	13.776174077873433	8.591598863852301	4.910129509427902	12.737811836937356	8.43508683856328	5.448770858192372	1.1801807743141166	1	[28]	2020_10_21	2020_10_21_movie1-01
2	46	13.750696537753495	8.602804258740338	4.782888789703651	12.930513759788324	8.268399475608456	5.200207066492196	0.9791225114325114	1	[28]	2020_10_21	2020_10_21_movie1-01
2	51	13.938492672927685	8.67482338016382	4.745830496247787	13.378977306406359	8.249582120590414	5.31210212775539	0.9025248666199462	1	[28]	2020_10_21	2020_10_21_movie1-01
2	54	14.090417876620233	8.585077383818604	4.772997234685178	13.500734470530874	8.168102258538807	4.8742510168885325	0.7292784810548925	1	[28]	2020_10_21	2020_10_21_movie1-01
2	58	14.052170253942617	8.744380140769652	4.972755491611764	13.42518212526495	8.293076642157672	4.3195740532409	1.0116496195790132	1	[28]	2020_10_21	2020_10_21_movie1-01
2	59	14.011352591117134	9.04576975892336	4.96469770128258	12.98898783666584	8.489867673529973	5.45062493269417	1.2611035222836806	1	[28]	2020_10_21	2020_10_21_movie1-01
2	62	13.873592201534526	9.090749399331914	4.800013690994037	13.184894261348214	8.637948968858806	4.538149599630176	0.8648155207900238	1	[28]	2020_10_21	2020_10_21_movie1-01
2	63	13.928146509081463	9.10592870440591	4.770795031111026	13.238449310877971	8.722001571462819	4.545151337214247	0.8209734132205708	1	[28]	2020_10_21	2020_10_21_movie1-01
2	66	13.87857964218895	8.777433608000798	4.935238601572034	13.25068093871224	8.335231042432406	5.137874404090378	0.7942676874236138	1	[28]	2020_10_21	2020_10_21_movie1-01
2	72	13.447027307587831	8.996199712088027	4.736929702146003	12.858693831550298	8.70010474408758	4.686631958236293	0.6605591359931348	1	[28]	2020_10_21	2020_10_21_movie1-01
2	73	13.493988703118351	9.075802036343614	4.745873901409254	12.892026581953793	8.814711646814644	5.150917287284195	0.7710945021606342	1	[28]	2020_10_21	2020_10_21_movie1-01
2	76	13.498008980908187	8.833606324981659	4.722297801332656	12.76800149119914	8.470555800537129	4.52198603118504	0.8395483449989224	1	[28]	2020_10_21	2020_10_21_movie1-01
2	78	13.66922306311245	8.900328146038555	4.75882788865429	12.62214994445725	8.382520604357122	5.210021247504167	1.2522229087118335	1	[28]	2020_10_21	2020_10_21_movie1-01
2	80	13.602657885357006	8.905454594352735	4.75560124028543	12.604452427112903	8.617133690276443	4.736975264982093	1.0391775630524775	1	[28]	2020_10_21	2020_10_21_movie1-01
2	82	13.465502981258053	9.120670083985232	4.530058182602692	12.515601264809144	8.811138793191882	5.2176251684348465	1.2127948098912256	1	[28]	2020_10_21	2020_10_21_movie1-01
2	89	13.425728882916069	9.440243315843622	4.77094185741581	12.566294879597942	8.912064284722414	5.15488480206275	1.079357253053743	1	[28]	2020_10_21	2020_10_21_movie1-01
2	94	13.206606632124705	9.165821400844944	4.726358946478166	12.240771674624405	8.41404911176789	4.438288217791569	1.257371657259613	1	[28]	2020_10_21	2020_10_21_movie1-01
2	100	12.81805260231277	9.102870184148513	4.501121530857887	12.159728837844956	8.60101777073487	4.941530347413428	0.9376598260627501	1	[28]	2020_10_21	2020_10_21_movie1-01
2	108	12.2668579610574	8.853040020482727	4.480783516480855	11.491976154442053	8.48677710915902	4.296041687307191	0.8767667180505995	1	[28]	2020_10_21	2020_10_21_movie1-01
2	114	12.359490864715958	9.099332931401227	4.781434993782644	11.551112935795848	8.387684282942532	4.512006785883202	1.1101847747245333	1	[28]	2020_10_21	2020_10_21_movie1-01
2	116	12.338713465707409	9.093965618458393	4.970936015978996	12.002959234379349	8.562409359975947	5.334817572243613	0.7264246325504858	1	[28]	2020_10_21	2020_10_21_movie1-01
2	121	12.393854134701009	9.416075070573054	4.997555504188066	11.892102891715432	9.024377015574533	5.391552790984268	0.7486090689605384	1	[28]	2020_10_21	2020_10_21_movie1-01
2	123	12.302392856303337	9.255625044653668	4.805196353955127	11.60600779127599	8.75882482168782	4.9693140741377615	0.8710322878114236	1	[28]	2020_10_21	2020_10_21_movie1-01
2	131	12.010195920478935	8.777489765705685	5.272080913077527	11.417353542671034	9.015789393817572	5.0000992171917895	0.6944226670984108	1	[28]	2020_10_21	2020_10_21_movie1-01
2	133	11.984702980363656	8.747259446394915	5.3721766937568916	10.924537259924014	8.599552731600763	4.788942647743162	1.2189875228320166	1	[28]	2020_10_21	2020_10_21_movie1-01
2	134	11.91889797736558	8.755453615794334	5.454087140987103	11.448050313150285	9.153103484229005	5.48563280925659	0.6171045859088023	1	[28]	2020_10_21	2020_10_21_movie1-01
2	136	12.05518529738292	8.62661133646723	5.538918583898325	11.150333219939888	8.526905563523451	5.599343781243824	0.9123320271071996	1	[28]	2020_10_21	2020_10_21_movie1-01
2	139	11.829315352526462	8.307364417241407	5.55086514339625	10.854491511755981	8.10171125765669	6.214000466262736	1.1967970584083691	1	[28]	2020_10_21	2020_10_21_movie1-01
2	143	11.56068182965676	7.5854566244599875	5.796546329113088	10.867878558255608	7.903830203963603	5.358406946696748	0.8793771815405795	1	[28]	2020_10_21	2020_10_21_movie1-01
2	146	11.748792698400012	7.752549317249937	5.566509568450012	10.798080135051027	7.459907524522469	5.4915668090956675	0.997552010744294	1	[28]	2020_10_21	2020_10_21_movie1-01
