,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,63.21875,80.25,26.98192736301172,0.21626996856354655,0.7523094688221709
