,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,57.854166666666664,77.27083333333333,25.932555722369788,0.2314612205203015,0.7886836027713626
