,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,72.8125,86.47916666666666,30.222889479154635,0.275164113785558,0.8187066974595842
