,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,78.42708333333334,88.9375,29.33194757203072,0.19769036448935404,0.6760969976905312
