,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,500,0.5,1,0.8341013824884793,0.35944700460829493,78,0.35944700460829493,31,47,39,64,14,16,19,29,14,16,19,29,165.84046111019717,54.73958333333333,0
1,125,500,0.5,3,0.8341013824884793,0.35944700460829493,79,0.3640552995391705,31,47,39,64,14,16,19,29,14,16,19,30,165.84046111019717,54.73958333333333,0
2,125,500,0.5,5,0.8341013824884793,0.35944700460829493,80,0.3686635944700461,31,47,39,64,14,16,19,29,15,16,19,30,165.84046111019717,54.73958333333333,0
