,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,125,1,800,5,17,15,19919,158
1,62.6,125,1,800,3,21,15,19919,158
2,62.6,125,1,800,1,25,13,19919,158
3,62.6,125,1,1200,5,55,18,19180,615
4,62.6,125,1,200,5,58,8,20064,45
5,62.6,125,1,1200,3,59,19,19180,615
6,62.6,125,1,200,3,62,8,20064,45
7,62.6,125,1,200,5,62,6,20728,35
8,62.6,125,1,1200,1,63,20,19180,615
9,62.6,125,1,1200,5,64,18,20406,296
10,62.6,125,1,200,1,66,8,20064,45
11,62.6,125,1,200,3,66,7,20728,35
12,62.6,125,1,1200,3,68,17,20406,296
13,62.6,125,1,800,5,69,16,20056,277
14,62.6,125,1,200,1,70,7,20728,35
15,62.6,125,1,1200,5,94,31,20740,1023
16,62.6,125,1,1200,3,96,29,20740,1023
17,62.6,125,1,1200,5,97,26,19630,664
18,62.6,125,1,1200,3,101,27,19630,664
19,62.6,125,1,1200,1,105,29,19630,664
20,62.6,125,1,1200,5,112,21,20379,346
21,62.6,125,1,1200,3,116,19,20379,346
22,62.6,125,1,1200,1,120,20,20379,346
23,62.6,125,1,400,5,123,8,20539,310
24,62.6,125,1,400,3,126,8,20539,310
25,62.6,125,1,400,1,128,8,20539,310
26,62.6,125,1,200,5,138,6,19560,90
27,62.6,125,1,200,3,140,6,19560,90
28,62.6,125,1,400,5,142,8,20239,245
29,62.6,125,1,400,3,146,9,20239,245
30,62.6,125,1,400,5,149,11,20240,45
31,62.6,125,1,400,1,150,10,20239,245
32,62.6,125,1,400,3,153,11,20240,45
33,62.6,125,1,200,1,155,6,19560,90
34,62.6,125,1,400,1,156,12,20240,45
35,62.6,125,1,400,5,183,11,19805,359
36,62.6,125,1,400,3,187,11,19805,359
37,62.6,125,1,400,1,191,11,19805,359
