,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,1000,1,400,5,24,6,19835,203
1,62.6,1000,1,400,3,28,6,19835,203
2,62.6,1000,1,400,1,32,6,19835,203
3,62.6,1000,1,200,5,73,5,19685,59
4,62.6,1000,1,200,3,77,5,19685,59
5,62.6,1000,1,200,1,81,5,19685,59
6,62.6,1000,1,400,5,82,7,20232,195
7,62.6,1000,1,1200,3,82,11,21155,827
8,62.6,1000,1,1200,5,82,11,21155,827
9,62.6,1000,1,400,3,86,7,20232,195
10,62.6,1000,1,400,1,90,7,20232,195
11,62.6,1000,1,1200,5,96,25,19108,28
12,62.6,1000,1,1200,3,100,25,19108,28
13,62.6,1000,1,1200,1,104,27,19108,28
14,62.6,1000,1,1200,5,113,18,20397,895
15,62.6,1000,1,1200,3,115,18,20397,895
16,62.6,1000,1,1200,1,117,18,20397,895
17,62.6,1000,1,1200,5,118,25,20177,984
18,62.6,1000,1,400,5,122,10,20307,73
19,62.6,1000,1,400,3,126,10,20307,73
20,62.6,1000,1,400,1,130,10,20307,73
21,62.6,1000,1,800,5,148,17,19831,161
22,62.6,1000,1,800,3,152,17,19831,161
23,62.6,1000,1,400,5,153,7,20054,374
24,62.6,1000,1,400,5,153,6,20539,310
25,62.6,1000,1,800,1,156,17,19831,161
26,62.6,1000,1,400,3,157,7,20054,374
27,62.6,1000,1,400,1,161,8,20054,374
28,62.6,1000,1,200,5,163,3,19039,106
29,62.6,1000,1,800,5,165,12,20092,763
30,62.6,1000,1,200,3,167,3,19039,106
31,62.6,1000,1,800,3,169,12,20092,763
32,62.6,1000,1,200,1,171,3,19039,106
33,62.6,1000,1,800,1,173,12,20092,763
34,62.6,1000,1,800,5,173,12,19601,63
35,62.6,1000,1,1200,5,177,28,20282,732
36,62.6,1000,1,800,3,177,12,19601,63
37,62.6,1000,1,1200,5,181,16,20379,346
38,62.6,1000,1,1200,3,181,28,20282,732
39,62.6,1000,1,800,1,181,12,19601,63
40,62.6,1000,1,1200,3,185,16,20379,346
41,62.6,1000,1,1200,1,185,28,20282,732
42,62.6,1000,1,1200,5,188,21,19180,615
43,62.6,1000,1,1200,1,189,16,20379,346
44,62.6,1000,1,1200,3,192,21,19180,615
45,62.6,1000,1,1200,1,196,22,19180,615
46,62.6,1000,1,800,5,219,16,19760,47
47,62.6,1000,1,800,5,222,12,19844,427
48,62.6,1000,1,800,3,223,16,19760,47
49,62.6,1000,1,800,3,226,12,19844,427
50,62.6,1000,1,800,1,227,16,19760,47
51,62.6,1000,1,400,5,227,6,20402,70
52,62.6,1000,1,400,5,228,5,19834,227
53,62.6,1000,1,800,1,230,12,19844,427
54,62.6,1000,1,400,3,231,6,20402,70
