,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,250,62.5,1,1,0.19815668202764977,0.0,0,0.0,10,8,8,17,0,0,0,0,0,0,0,0,51.585992583694576,11.427083333333334,20.854166666666664,12.51876660122416
1,250,62.5,1,3,0.19815668202764977,0.0,0,0.0,10,8,8,17,0,0,0,0,0,0,0,0,51.585992583694576,11.427083333333334,20.854166666666664,12.51876660122416
2,250,62.5,1,5,0.19815668202764977,0.0,0,0.0,10,8,8,17,0,0,0,0,0,0,0,0,51.585992583694576,11.427083333333334,20.854166666666664,12.51876660122416
