,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,62.5,0.4,1,0.3271889400921659,0.0,0,0.0,0.3695652173913043,0.4117647058823529,0.25,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.829161538997376,10.28125,93500
1,125,62.5,0.4,3,0.3271889400921659,0.0,0,0.0,0.3695652173913043,0.4117647058823529,0.25,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.829161538997376,10.28125,93500
2,125,62.5,0.4,5,0.3271889400921659,0.0,0,0.0,0.3695652173913043,0.4117647058823529,0.25,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.829161538997376,10.28125,93500
