,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,125,1,1,0.5161290322580645,0.0,0,0.0,0.4782608695652174,0.5882352941176471,0.4375,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.78703845695105,35.09375,267300
1,125,125,1,3,0.5161290322580645,0.0,1,0.004608294930875576,0.4782608695652174,0.5882352941176471,0.4375,0.5416666666666666,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,80.78703845695105,35.09375,267300
2,125,125,1,5,0.5161290322580645,0.0,1,0.004608294930875576,0.4782608695652174,0.5882352941176471,0.4375,0.5416666666666666,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,80.78703845695105,35.09375,267300
