,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,62.5,0.2,1,0.31797235023041476,0.0,0,0.0,0.2391304347826087,0.3333333333333333,0.3125,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.173634298302986,5.947916666666667,54900
1,125,62.5,0.2,3,0.31797235023041476,0.0,0,0.0,0.2391304347826087,0.3333333333333333,0.3125,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.173634298302986,5.947916666666667,54900
2,125,62.5,0.2,5,0.31797235023041476,0.0,0,0.0,0.2391304347826087,0.3333333333333333,0.3125,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.173634298302986,5.947916666666667,54900
