,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,96.55208333333334,98.10416666666667,36.591985217692574,0.36591985217692574,
