,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,250,0.5,800,5,48,9,19769,603
1,125,250,0.5,800,3,52,10,19769,603
2,125,250,0.5,800,1,56,10,19769,603
3,125,250,0.5,1200,5,150,11,19238,366
4,125,250,0.5,1200,3,151,12,19238,366
5,125,250,0.5,1200,1,153,12,19238,366
6,125,250,0.5,400,5,154,6,20196,66
7,125,250,0.5,400,5,181,7,20234,333
8,125,250,0.5,400,3,185,6,20234,333
9,125,250,0.5,1200,5,198,12,20206,1116
10,125,250,0.5,1200,3,202,12,20206,1116
11,125,250,0.5,1200,1,206,12,20206,1116
12,125,250,0.5,200,5,270,3,19956,32
13,125,250,0.5,200,3,274,3,19956,32
14,125,250,0.5,200,1,278,3,19956,32
15,125,250,0.5,200,5,305,4,19420,8
16,125,250,0.5,200,3,309,4,19420,8
17,125,250,0.5,200,1,313,4,19420,8
18,125,250,0.5,400,5,377,3,19860,122
19,125,250,0.5,400,3,381,3,19860,122
20,125,250,0.5,400,1,385,3,19860,122
21,125,250,0.5,200,5,413,3,19677,95
22,125,250,0.5,200,3,417,3,19677,95
23,125,250,0.5,200,1,421,3,19677,95
24,125,250,0.5,1200,5,453,13,20176,297
25,125,250,0.5,1200,3,457,12,20176,297
26,125,250,0.5,1200,1,461,12,20176,297
